t,S,energy,utility,avg_A,avg_centrality,composite_score,eta,lambda,gate_topk,malicious_count
121,0.9979802937031642,789.9338427530721,-2.55672199868566,0.0012342716293016751,0.1845562019187959,0.3869112403837592,0.005965610120537196,0.005066958661323884,12.321555105967828,40
122,0.9977247534160381,790.6703507858656,-2.5602918251203572,0.001235422423102915,0.1845230812449431,0.3869046162489886,0.005965610120537196,0.005066958661323884,12.321555105967828,40
123,0.9978984346599916,786.7187994712049,-2.5423361629604297,0.0012292481241737577,0.18454476643495415,0.3869089532869908,0.005965610120537196,0.005066958661323884,12.321555105967828,40
124,0.9976491502749718,787.1723653400518,-2.5446264937552607,0.001229956820843831,0.18453874179838475,0.38690774835967695,0.005965610120537196,0.005066958661323884,12.321555105967828,40
125,0.9979132455250485,574.9739709922054,-1.589469623939876,0.0008983968296753209,0.1801066057281887,0.3860213211456377,0.002982805060268598,0.0055043682452386306,8.975793656501775,40
126,0.9977038055541861,570.3860170204059,-1.5690332710376405,0.0008912281515943843,0.18006536257688427,0.3860130725153768,0.002982805060268598,0.0055043682452386306,8.975793656501775,40
127,0.9977350840947531,569.8318986691188,-1.5665084599162813,0.0008903623416704981,0.1799917072216624,0.3859983414443325,0.002982805060268598,0.0055043682452386306,8.975793656501775,40
128,0.9977111877546704,568.8889896515325,-1.5622892656772258,0.0008888890463305195,0.17995853012100604,0.3859917060242012,0.002982805060268598,0.0055043682452386306,8.975793656501775,40
129,0.9977269167264927,565.2761374927787,-1.5460157019910117,0.0008832439648324668,0.17985547031510102,0.38597109406302016,0.002982805060268598,0.0055043682452386306,8.975793656501775,40
130,0.9977222704810601,565.8527267168691,-1.5486149997448506,0.000884144885495108,0.1799021762406879,0.3859804352481376,0.002982805060268598,0.0055043682452386306,8.975793656501775,40
131,0.9976756486781034,561.3134202909432,-1.528234742631141,0.0008770522192045987,0.17990417437972156,0.3859808348759443,0.002982805060268598,0.0055043682452386306,8.975793656501775,40
132,0.9978689805145287,559.4716425488969,-1.519753410955507,0.0008741744414826513,0.17995220172686321,0.3859904403453726,0.002982805060268598,0.0055043682452386306,8.975793656501775,40
133,0.9979622428131377,555.8662991462915,-1.5034361033451735,0.0008685410924160804,0.1800070516667468,0.38600141033334934,0.002982805060268598,0.0055043682452386306,8.975793656501775,40
134,0.9979122502386935,554.5029465099734,-1.4973510090561868,0.0008664108539218335,0.18006982547294523,0.386013965094589,0.002982805060268598,0.0055043682452386306,8.975793656501775,40
135,0.997863388717559,553.427355233811,-1.4925597098345904,0.0008647302425528297,0.180099306242655,0.386019861248531,0.002982805060268598,0.0055043682452386306,8.975793656501775,40
136,0.9980245107715983,549.9908804021093,-1.4769344510378932,0.0008593607506282957,0.18015074904576645,0.3860301498091533,0.002982805060268598,0.0055043682452386306,8.975793656501775,40
137,0.9979668863667079,544.3772994363441,-1.4517309610968403,0.0008505895303692876,0.1801871795879083,0.38603743591758166,0.002982805060268598,0.0055043682452386306,8.975793656501775,40
138,0.9980024898539581,545.351260441085,-1.456078182130924,0.0008521113444391953,0.18015921708792276,0.3860318434175845,0.002982805060268598,0.0055043682452386306,8.975793656501775,40
139,0.9981280127237506,541.2647315214092,-1.4375632791225905,0.0008457261430022019,0.1801970894429082,0.3860394178885816,0.002982805060268598,0.0055043682452386306,8.975793656501775,40
140,0.9980884742213431,538.5535188421131,-1.4254023605681656,0.0008414898731908017,0.18018978159141302,0.3860379563182826,0.002982805060268598,0.0055043682452386306,8.975793656501775,40
141,0.9981251052214092,539.1465929143179,-1.4280345628930213,0.0008424165514286218,0.1802145533773502,0.38604291067547003,0.002982805060268598,0.0055043682452386306,8.975793656501775,40
142,0.9981774027937905,534.2391775306231,-1.4058988960940133,0.0008347487148915987,0.18025240240677548,0.3860504804813551,0.002982805060268598,0.0055043682452386306,8.975793656501775,40
143,0.9982346651223121,534.138697559225,-1.4053894738942003,0.000834591714936289,0.18025123505359045,0.38605024701071805,0.002982805060268598,0.0055043682452386306,8.975793656501775,40
144,0.9981119473629412,529.77304352756,-1.385866748511079,0.0008277703805118126,0.1802463703389658,0.38604927406779316,0.002982805060268598,0.0055043682452386306,8.975793656501775,40
145,0.9980006098671768,529.59053095744,-1.385156779441303,0.000827485204621,0.18030618513759628,0.3860612370275192,0.002982805060268598,0.0055043682452386306,8.975793656501775,40
146,0.9979816878746215,528.3062327814014,-1.3793963596416847,0.0008254784887209396,0.18033500561663995,0.386067001123328,0.002982805060268598,0.0055043682452386306,8.975793656501775,40
147,0.998043319450702,525.6743440642546,-1.3674912288384435,0.0008213661626003978,0.18035573161571505,0.386071146323143,0.002982805060268598,0.0055043682452386306,8.975793656501775,40
148,0.998048649126416,523.3330709821257,-1.3569501702931497,0.0008177079234095714,0.18036984900459616,0.38607396980091924,0.002982805060268598,0.0055043682452386306,8.975793656501775,40
149,0.9981758577085006,523.5791857720277,-1.357930478265624,0.0008180924777687933,0.1804723902008349,0.38609447804016694,0.002982805060268598,0.0055043682452386306,8.975793656501775,40
150,0.9981663214656618,292.53024500451244,-0.3182197810546441,0.0004570785078195507,0.16952758623562492,0.38390551724712496,0.001491402530134299,0.006388332796799765,5.40999119572848,40
151,0.9981130628396924,291.5663937843932,-0.31393570919007696,0.00045557249028811437,0.16950923027445217,0.3839018460548904,0.001491402530134299,0.006388332796799765,5.40999119572848,40
152,0.9979927968072436,290.2415176258541,-0.30809403250909984,0.000453502371290397,0.16955065013740117,0.3839101300274802,0.001491402530134299,0.006388332796799765,5.40999119572848,40
153,0.997949687379949,290.2965207087076,-0.308384655809235,0.00045358831360735563,0.16949829156414625,0.38389965831282924,0.001491402530134299,0.006388332796799765,5.40999119572848,40
154,0.9979743769796778,288.11253794155107,-0.2985320437573018,0.00045017584053367357,0.16944948177257074,0.38388989635451415,0.001491402530134299,0.006388332796799765,5.40999119572848,40
155,0.9981132632304832,286.506438761342,-0.2911657111955557,0.00044766631056459687,0.16943656104297555,0.38388731220859507,0.001491402530134299,0.006388332796799765,5.40999119572848,40
156,0.9980362455336573,285.62760667228514,-0.2872879844916256,0.00044629313542544555,0.16949497140570116,0.3838989942811402,0.001491402530134299,0.006388332796799765,5.40999119572848,40
157,0.9980129213693578,283.64208142908967,-0.2783764450615456,0.0004431907522329526,0.16951051365971534,0.38390210273194303,0.001491402530134299,0.006388332796799765,5.40999119572848,40
158,0.9980776459432457,280.7597312303711,-0.26534114459342417,0.0004386870800474548,0.16951093062671446,0.3839021861253429,0.001491402530134299,0.006388332796799765,5.40999119572848,40
159,0.9981133913108422,279.46916149643283,-0.25949783542310545,0.0004366705648381763,0.16953051219362347,0.3839061024387247,0.001491402530134299,0.006388332796799765,5.40999119572848,40
160,0.9980571828004575,277.7933860133908,-0.2520130542598008,0.00043405216564592307,0.16948808588752187,0.38389761717750437,0.001491402530134299,0.006388332796799765,5.40999119572848,40
161,0.9980330383282644,277.53924793163833,-0.250893577364108,0.0004336550748931849,0.16944061407671537,0.38388812281534307,0.001491402530134299,0.006388332796799765,5.40999119572848,40
