t,S,energy,utility,avg_A,avg_centrality,composite_score,eta,lambda,gate_topk,malicious_count
322,0.9982002168756839,2.316837090455208,0.9877744499686355,3.620057953836262e-06,0.42122114910844716,0.4342442298216894,4.36216040681836e-05,0.03402550502533536,2.9168460107239707,40
323,0.9983402272036436,2.2259426238666635,0.9883234853962436,3.4780353497916618e-06,0.43569869453723997,0.43713973890744795,4.36216040681836e-05,0.03402550502533536,2.9168460107239707,40
324,0.9981185593011352,2.174517606432282,0.98833323007219,3.3976837600504404e-06,0.44860413676034,0.43972082735206797,4.36216040681836e-05,0.03402550502533536,2.9168460107239707,40
325,0.9982156403800544,1.77575207711697,0.9902247560330281,2.7746126204952654e-06,0.19437453670203378,0.38887490734040675,2.18108020340918e-05,0.03489524221042846,1.9699135418369649,40
326,0.9982905735177579,1.7211096012877785,0.9905455803119628,2.6892337520121537e-06,0.19861686311854534,0.38972337262370904,2.18108020340918e-05,0.03489524221042846,1.9699135418369649,40
327,0.9982823742592737,1.6849335116132267,0.9907001734570142,2.632708611895667e-06,0.2141471574171724,0.39282943148343447,2.18108020340918e-05,0.03489524221042846,1.9699135418369649,40
328,0.9984044614260214,1.6237990393525503,0.9910973657489349,2.53718599898836e-06,0.22929478155029748,0.39585895631005946,2.18108020340918e-05,0.03489524221042846,1.9699135418369649,40
329,0.9983462273825242,1.6010713491859982,0.9911414063111872,2.5016739831031223e-06,0.2447800426071665,0.39895600852143326,2.18108020340918e-05,0.03489524221042846,1.9699135418369649,40
330,0.9981656630183707,1.5465532674744489,0.9912061733147357,2.4164894804288266e-06,0.24720956944868802,0.3994419138897376,2.18108020340918e-05,0.03489524221042846,1.9699135418369649,40
331,0.9982133656804395,1.4968044554117026,0.9914777456310868,2.3387569615807855e-06,0.2351487067511901,0.397029741350238,2.18108020340918e-05,0.03489524221042846,1.9699135418369649,40
332,0.9982065232185033,1.4660076572075509,0.9916094887610694,2.2906369643867984e-06,0.2412872338057398,0.39825744676114794,2.18108020340918e-05,0.03489524221042846,1.9699135418369649,40
333,0.9981960178944101,1.4482019914985491,0.9916791089326666,2.262815611716483e-06,0.2544764844043646,0.4008952968808729,2.18108020340918e-05,0.03489524221042846,1.9699135418369649,40
334,0.9982053738907286,1.4000108910509326,0.9919053248809994,2.1875170172670822e-06,0.26043564860751206,0.4020871297215024,2.18108020340918e-05,0.03489524221042846,1.9699135418369649,40
335,0.998192563565007,1.3700089196196448,0.9920275234267185,2.140638936905695e-06,0.27538063616999414,0.40507612723399883,2.18108020340918e-05,0.03489524221042846,1.9699135418369649,40
336,0.9981988396252199,1.3346574845411876,0.9921928809447846,2.0854023195956056e-06,0.28487878640313746,0.40697575728062746,2.18108020340918e-05,0.03489524221042846,1.9699135418369649,40
337,0.9982049342435069,1.2759850501313532,0.9924630015179158,1.9937266408302394e-06,0.29237460203510307,0.4084749204070206,2.18108020340918e-05,0.03489524221042846,1.9699135418369649,40
338,0.9981793378070225,1.2616379738413115,0.9925019669247366,1.9713093341270493e-06,0.30911806861751095,0.4118236137235022,2.18108020340918e-05,0.03489524221042846,1.9699135418369649,40
339,0.9981968116218043,1.2230624728502508,0.9926930304939782,1.911035113828517e-06,0.3198761329398744,0.41397522658797486,2.18108020340918e-05,0.03489524221042846,1.9699135418369649,40
340,0.9981721644851088,1.1961140502641658,0.99278965125892,1.8689282035377591e-06,0.3425907711382286,0.4185181542276457,2.18108020340918e-05,0.03489524221042846,1.9699135418369649,40
341,0.9981589150522386,1.175315938689332,0.9928699933281366,1.8364311542020811e-06,0.34688072814962695,0.41937614562992537,2.18108020340918e-05,0.03489524221042846,1.9699135418369649,40
342,0.9981645134025445,1.1593001947830344,0.9929476625260208,1.8114065543484912e-06,0.3588265690376058,0.42176531380752114,2.18108020340918e-05,0.03489524221042846,1.9699135418369649,40
343,0.9981837598682416,1.1177431105598792,0.9931539158707221,1.7464736102498113e-06,0.36755990264470073,0.4235119805289401,2.18108020340918e-05,0.03489524221042846,1.9699135418369649,40
344,0.9981568700499043,1.1046191040241626,0.9931860840817955,1.7259673500377542e-06,0.37720996155798503,0.42544199231159696,2.18108020340918e-05,0.03489524221042846,1.9699135418369649,40
345,0.9981472316529617,1.067059634841164,0.9933454632961765,1.667280679439319e-06,0.3819756220269237,0.42639512440538474,2.18108020340918e-05,0.03489524221042846,1.9699135418369649,40
346,0.9982229949946461,1.0421653043822576,0.9935332511249259,1.6283832880972776e-06,0.4047493746425459,0.43094987492850917,2.18108020340918e-05,0.03489524221042846,1.9699135418369649,40
347,0.9983310287274889,1.0241766070812384,0.9937222339956233,1.600275948564435e-06,0.405512367248322,0.4311024734496644,2.18108020340918e-05,0.03489524221042846,1.9699135418369649,40
348,0.9982079899211103,0.9993823070365555,0.9937107695394458,1.561534854744618e-06,0.42461190922976155,0.4349223818459523,2.18108020340918e-05,0.03489524221042846,1.9699135418369649,40
349,0.9983552107684193,0.9511385261299882,0.9940750874008343,1.4861539470781066e-06,0.4309204986567828,0.4361840997313565,2.18108020340918e-05,0.03489524221042846,1.9699135418369649,40
350,0.9983855737125726,0.7614859603640988,0.9949588868909341,1.1898218130689043e-06,0.039165703899390836,0.35783314077987816,1.09054010170459e-05,0.03521076121578298,1.4849567709184823,40
351,0.9983858531773335,0.7332774635087255,0.9950861045915442,1.1457460367323835e-06,0.04044283985750377,0.35808856797150074,1.09054010170459e-05,0.03521076121578298,1.4849567709184823,40
352,0.9983759314985112,0.7137519999778984,0.9951640474986106,1.1152374999654663e-06,0.04220243287335117,0.3584404865746702,1.09054010170459e-05,0.03521076121578298,1.4849567709184823,40
353,0.9983279848449264,0.6933015830067593,0.9952081277213959,1.0832837234480614e-06,0.043203059041675686,0.3586406118083351,1.09054010170459e-05,0.03521076121578298,1.4849567709184823,40
354,0.9983385982448556,0.684402203966125,0.9952587883270081,1.0693784436970701e-06,0.04554551422104769,0.3591091028442095,1.09054010170459e-05,0.03521076121578298,1.4849567709184823,40
355,0.9982929140169469,0.6633327970137161,0.9953079164303852,1.0364574953339313e-06,0.04916816163144004,0.359833632326288,1.09054010170459e-05,0.03521076121578298,1.4849567709184823,40
356,0.998352025136624,0.6392040808069714,0.9954756067729926,9.98756376260893e-07,0.04996801333078876,0.3599936026661577,1.09054010170459e-05,0.03521076121578298,1.4849567709184823,40
357,0.9984033758109709,0.6224362955682944,0.9956024124809136,9.7255671182546e-07,0.05260011980893471,0.3605200239617869,1.09054010170459e-05,0.03521076121578298,1.4849567709184823,40
358,0.9982428389644674,0.6100677948161624,0.9954975338877947,9.532309294002537e-07,0.05423278002905643,0.3608465560058113,1.09054010170459e-05,0.03521076121578298,1.4849567709184823,40
359,0.9982457647618975,0.5984654104678938,0.995552670414792,9.351022038560841e-07,0.0557659782173012,0.3611531956434602,1.09054010170459e-05,0.03521076121578298,1.4849567709184823,40
360,0.9983158354689614,0.57996431335329,0.9957059960588716,9.061942396145157e-07,0.059317973244000496,0.3618635946488001,1.09054010170459e-05,0.03521076121578298,1.4849567709184823,40
361,0.9981783173920923,0.5638432474474602,0.9956410227785787,8.810050741366565e-07,0.06329233737161061,0.3626584674743221,1.09054010170459e-05,0.03521076121578298,1.4849567709184823,40
362,0.998225155069702,0.552497898425948,0.9957389145267852,8.632779662905437e-07,0.07161025074276944,0.36432205014855384,1.09054010170459e-05,0.03521076121578298,1.4849567709184823,40
363,0.998342001205154,0.5389898598354639,0.9959165468358945,8.421716559929123e-07,0.08067090416808746,0.3661341808336175,1.09054010170459e-05,0.03521076121578298,1.4849567709184823,40
364,0.9982653818664512,0.5291903227894721,0.9958840254138985,8.268598793585501e-07,0.08798929662525921,0.36759785932505185,1.09054010170459e-05,0.03521076121578298,1.4849567709184823,40
365,0.998318436743007,0.5131218992111188,0.9960093881965569,8.017529675173732e-07,0.09927937518384904,0.3698558750367698,1.09054010170459e-05,0.03521076121578298,1.4849567709184823,40
366,0.9982833058571646,0.5096281905685994,0.995989978999606,7.962940477634366e-07,0.10464500156895903,0.3709290003137918,1.09054010170459e-05,0.03521076121578298,1.4849567709184823,40
367,0.9981273241583092,0.49660824727476743,0.9958925870455727,7.759503863668241e-07,0.10406743457194728,0.3708134869143894,1.09054010170459e-05,0.03521076121578298,1.4849567709184823,40
368,0.9981555289025946,0.48332111705300956,0.9959805838758561,7.551892453953275e-07,0.10569349436302743,0.3711386988726055,1.09054010170459e-05,0.03521076121578298,1.4849567709184823,40
369,0.9980450609437154,0.4664645238479798,0.9959459705863994,7.288508185124685e-07,0.12701047199420124,0.3754020943988402,1.09054010170459e-05,0.03521076121578298,1.4849567709184823,40
370,0.997954356064751,0.4707937031992609,0.9958357844003544,7.356151612488452e-07,0.1336738165072253,0.37673476330144506,1.09054010170459e-05,0.03521076121578298,1.4849567709184823,40
371,0.9981658673160938,0.45082488921942526,0.9961371553146063,7.044138894053519e-07,0.15541167966226255,0.3810823359324525,1.09054010170459e-05,0.03521076121578298,1.4849567709184823,40
372,0.9982879382282221,0.4425844780048449,0.9962963080772004,6.915382468825702e-07,0.17732043426326605,0.3854640868526532,1.09054010170459e-05,0.03521076121578298,1.4849567709184823,40
373,0.9981705986929678,0.43219231107640715,0.9962257332931239,6.753004860568862e-07,0.16320027057559147,0.38264005411511826,1.09054010170459e-05,0.03521076121578298,1.4849567709184823,40
374,0.9982563094983132,0.4236395010866945,0.9963499317434231,6.619367204479602e-07,0.17680257043743444,0.38536051408748684,1.09054010170459e-05,0.03521076121578298,1.4849567709184823,40
375,0.9982992594325533,0.32970007281024416,0.9968156091049072,5.151563637660065e-07,0.195621284118704,0.3891242568237408,5.45270050852295e-06,0.03291833181491804,1.2424783854592412,40
376,0.9983180056715866,0.320254076308738,0.9968768623281973,5.003969942324031e-07,0.2062114362799129,0.39124228725598253,5.45270050852295e-06,0.03291833181491804,1.2424783854592412,40
377,0.9983296481917652,0.31237055815963133,0.9969239806800468,4.880789971244239e-07,0.22147273677951063,0.3942945473559021,5.45270050852295e-06,0.03291833181491804,1.2424783854592412,40
378,0.9982488069501927,0.3071679941946816,0.9968665509763166,4.7994999092919e-07,0.2348358686942067,0.39696717373884133,5.45270050852295e-06,0.03291833181491804,1.2424783854592412,40
379,0.9983632901600569,0.29676175144100736,0.9970278622785723,4.63690236626574e-07,0.2491228674913402,0.399824573498268,5.45270050852295e-06,0.03291833181491804,1.2424783854592412,40
380,0.9982737409909112,0.29155858704389104,0.9969617273492136,4.5556029225607975e-07,0.2647907269722865,0.4029581453944573,5.45270050852295e-06,0.03291833181491804,1.2424783854592412,40
381,0.9982024491362333,0.287860878255003,0.9969070751840858,4.4978262227344217e-07,0.27407803260480884,0.40481560652096177,5.45270050852295e-06,0.03291833181491804,1.2424783854592412,40
382,0.9982767649758123,0.2814662091003472,0.9970101670348608,4.397909517192925e-07,0.28423783248719886,0.40684756649743975,5.45270050852295e-06,0.03291833181491804,1.2424783854592412,40
383,0.9982589563781424,0.27129331261752365,0.9970381364713636,4.238958009648807e-07,0.2950571795016188,0.40901143590032374,5.45270050852295e-06,0.03291833181491804,1.2424783854592412,40
384,0.9982652579747333,0.26606084974169725,0.9970679841508957,4.1572007772140195e-07,0.3111213178957292,0.4122242635791458,5.45270050852295e-06,0.03291833181491804,1.2424783854592412,40
385,0.9983210909135909,0.2627989536501698,0.9971384956221652,4.1062336507839034e-07,0.33072463087869,0.41614492617573795,5.45270050852295e-06,0.03291833181491804,1.2424783854592412,40
386,0.9983246198841635,0.25886130406848157,0.9971597440158554,4.0447078760700246e-07,0.3442943858652817,0.4188588771730563,5.45270050852295e-06,0.03291833181491804,1.2424783854592412,40
387,0.9984407252995294,0.2533913676411916,0.9973004641451441,3.959240119393618e-07,0.36457902639323564,0.42291580527864714,5.45270050852295e-06,0.03291833181491804,1.2424783854592412,40
388,0.9983569879669586,0.24295809598440424,0.9972636765350288,3.796220249756316e-07,0.3813167247498065,0.42626334494996126,5.45270050852295e-06,0.03291833181491804,1.2424783854592412,40
389,0.9982748471528619,0.24313586351764777,0.9971807357670325,3.798997867463246e-07,0.39324549566983186,0.42864909913396637,5.45270050852295e-06,0.03291833181491804,1.2424783854592412,40
390,0.9981489453184651,0.23376091878007793,0.9970970211839547,3.652514355938718e-07,0.40872257507332654,0.43174451501466526,5.45270050852295e-06,0.03291833181491804,1.2424783854592412,40
391,0.9981093725990788,0.2287109560697701,0.9970801732967649,3.5736086885901575e-07,0.4085656461239144,0.4317131292247829,5.45270050852295e-06,0.03291833181491804,1.2424783854592412,40
392,0.9981506424836778,0.2280711048975051,0.9971243225116391,3.5636110140235173e-07,0.4259211241551944,0.43518422483103886,5.45270050852295e-06,0.03291833181491804,1.2424783854592412,40
393,0.9981858236737685,0.22169081096617121,0.9971882150244208,3.463918921346425e-07,0.44957114970032636,0.43991422994006524,5.45270050852295e-06,0.03291833181491804,1.2424783854592412,40
394,0.9982609597869064,0.21746833756831158,0.997282352267849,3.3979427745048685e-07,0.4628674881016492,0.4425734976203298,5.45270050852295e-06,0.03291833181491804,1.2424783854592412,40
395,0.9982685349967311,0.21584389182456956,0.9972972374835205,3.3725608097588996e-07,0.48173621128917077,0.4463472422578341,5.45270050852295e-06,0.03291833181491804,1.2424783854592412,40
396,0.9982543501237673,0.21166219493219998,0.9973018702465724,3.3072217958156245e-07,0.4932297499569556,0.4486459499913911,5.45270050852295e-06,0.03291833181491804,1.2424783854592412,40
397,0.9982718987146053,0.20287162489939778,0.997358976402558,3.1698691390530903e-07,0.5155135610413449,0.453102712208269,5.45270050852295e-06,0.03291833181491804,1.2424783854592412,40
398,0.9982533620480906,0.20411809703646158,0.9973348306114265,3.189345266194712e-07,0.5346891572219468,0.4569378314443893,5.45270050852295e-06,0.03291833181491804,1.2424783854592412,40
399,0.9980382416654868,0.19587571449652572,0.9971568009502525,3.0605580390082144e-07,0.559937137299225,0.461987427459845,5.45270050852295e-06,0.03291833181491804,1.2424783854592412,40
400,0.9981417471467081,0.15284172508301877,0.9974539593838345,2.3881519544221685e-07,0.5934873713127385,0.4686974742625477,2.726350254261475e-06,0.034179270118932834,1.560260725432152,40
401,0.9981780653246359,0.14733293947914183,0.9975150670969798,2.302077179361591e-07,0.6096920619178288,0.4719384123835657,2.726350254261475e-06,0.034179270118932834,1.560260725432152,40
402,0.9982383181617125,0.14194068664388973,0.997599585071815,2.217823228810777e-07,0.6167282051345816,0.4733456410269163,2.726350254261475e-06,0.034179270118932834,1.560260725432152,40
403,0.9981302390273954,0.14158494791435294,0.9974931067617808,2.2122648111617647e-07,0.6285046582120529,0.47570093164241056,2.726350254261475e-06,0.034179270118932834,1.560260725432152,40
404,0.9981751941460412,0.13761128855654026,0.9975559433475367,2.1501763836959415e-07,0.6452110274870303,0.47904220549740606,2.726350254261475e-06,0.034179270118932834,1.560260725432152,40
405,0.9982954127710492,0.1330434286366384,0.9976967173421842,2.078803572447475e-07,0.6499821942637786,0.47999643885275567,2.726350254261475e-06,0.034179270118932834,1.560260725432152,40
406,0.998199136494775,0.1311759632922442,0.9976088446599599,2.0496244264413157e-07,0.6609141810487195,0.4821828362097439,2.726350254261475e-06,0.034179270118932834,1.560260725432152,40
407,0.9981911421507417,0.12897647547639596,0.9976107480110978,2.015257429318687e-07,0.6658024694662832,0.48316049389325666,2.726350254261475e-06,0.034179270118932834,1.560260725432152,40
408,0.9982812263440454,0.1235410469169976,0.9977252916329189,1.9303288580780877e-07,0.6727500517594226,0.4845500103518845,2.726350254261475e-06,0.034179270118932834,1.560260725432152,40
409,0.998310062915201,0.12221591690524819,0.9977600912891273,1.909623701644503e-07,0.6845907455137072,0.48691814910274145,2.726350254261475e-06,0.034179270118932834,1.560260725432152,40
410,0.9982048090443127,0.11910566556642412,0.9976688335492638,1.861026024475377e-07,0.6958683076744124,0.4891736615348825,2.726350254261475e-06,0.034179270118932834,1.560260725432152,40
411,0.9981393094402735,0.1200673467543033,0.9975990063798792,1.8760522930359892e-07,0.7033006379128938,0.4906601275825787,2.726350254261475e-06,0.034179270118932834,1.560260725432152,40
412,0.9981727121487346,0.11180977316310511,0.9976695681695006,1.7470277056735173e-07,0.7103611721355126,0.4920722344271025,2.726350254261475e-06,0.034179270118932834,1.560260725432152,40
413,0.997993245289202,0.11096289841020363,0.9974939122463561,1.7337952876594316e-07,0.7214829093799541,0.4942965818759908,2.726350254261475e-06,0.034179270118932834,1.560260725432152,40
414,0.998179598580238,0.11190817285576538,0.9976760118023871,1.748565200871334e-07,0.7279331472005167,0.49558662944010334,2.726350254261475e-06,0.034179270118932834,1.560260725432152,40
415,0.998121147770034,0.10619396436030047,0.9976432749304127,1.6592806931296948e-07,0.737028557979232,0.49740571159584634,2.726350254261475e-06,0.034179270118932834,1.560260725432152,40
416,0.9980558620509162,0.106561939859832,0.9975763333215469,1.665030310309875e-07,0.7454137772118482,0.49908275544236963,2.726350254261475e-06,0.034179270118932834,1.560260725432152,40
417,0.9982049713276494,0.10401487990490217,0.9977369043680774,1.6252324985140965e-07,0.7503408702755309,0.5000681740551062,2.726350254261475e-06,0.034179270118932834,1.560260725432152,40
418,0.9981972854476279,0.10246627842495705,0.9977361871947156,1.601035600389954e-07,0.7584098155724837,0.5016819631144968,2.726350254261475e-06,0.034179270118932834,1.560260725432152,40
419,0.9984284467293039,0.1007179308908617,0.9979752160402949,1.573717670169714e-07,0.7643403407801719,0.5028680681560344,2.726350254261475e-06,0.034179270118932834,1.560260725432152,40
420,0.9984068683981783,0.09763960884347929,0.9979674901583826,1.525618888179364e-07,0.7705717288408,0.50411434576816,2.726350254261475e-06,0.034179270118932834,1.560260725432152,40
421,0.9982676866198259,0.09829407202886471,0.997825363295696,1.5358448754510112e-07,0.7712143769632621,0.5042428753926524,2.726350254261475e-06,0.034179270118932834,1.560260725432152,40
422,0.9982432931933101,0.09518503854783454,0.9978149605198449,1.4872662273099148e-07,0.7749353912936088,0.5049870782587218,2.726350254261475e-06,0.034179270118932834,1.560260725432152,40
423,0.9982396357274446,0.09545970941453835,0.9978100670350791,1.4915579596021618e-07,0.781760958990653,0.5063521917981306,2.726350254261475e-06,0.034179270118932834,1.560260725432152,40
424,0.9983910087705349,0.09092506061521968,0.9979818459977664,1.4207040721128074e-07,0.7851917083824347,0.507038341676487,2.726350254261475e-06,0.034179270118932834,1.560260725432152,40
425,0.9984380579229923,0.06653703146302892,0.9981386412814087,1.0396411166098269e-07,0.7709102220054725,0.5041820444010945,1.3631751271307374e-06,0.033527789174682965,1.280130362716076,40
426,0.9984561596736501,0.06525690415515167,0.998162503604952,1.019639127424245e-07,0.7723339197035287,0.5044667839407058,1.3631751271307374e-06,0.033527789174682965,1.280130362716076,40
427,0.9983056887842636,0.06585636131768437,0.998009335158334,1.0290056455888182e-07,0.7753794542310282,0.5050758908462056,1.3631751271307374e-06,0.033527789174682965,1.280130362716076,40
428,0.9982896833309055,0.062021892838134356,0.9980105848131339,9.690920755958493e-08,0.7838331391297045,0.5067666278259408,1.3631751271307374e-06,0.033527789174682965,1.280130362716076,40
429,0.9982540304769864,0.061565000721700194,0.9979769879737387,9.619531362765655e-08,0.7885939136176746,0.5077187827235349,1.3631751271307374e-06,0.033527789174682965,1.280130362716076,40
430,0.9981862973061966,0.05971438692976909,0.9979175825650126,9.33037295777642e-08,0.7937821997094109,0.5087564399418821,1.3631751271307374e-06,0.033527789174682965,1.280130362716076,40
431,0.9981768814460897,0.0599085768271747,0.9979072928503675,9.360715129246047e-08,0.7936412313224426,0.5087282462644885,1.3631751271307374e-06,0.033527789174682965,1.280130362716076,40
432,0.9981159797120596,0.05773621680043229,0.9978561667364576,9.021283875067546e-08,0.8003683077297647,0.5100736615459529,1.3631751271307374e-06,0.033527789174682965,1.280130362716076,40
433,0.9982817343509414,0.05725874448901577,0.9980240700007408,8.946678826408714e-08,0.8032285410706224,0.5106457082141245,1.3631751271307374e-06,0.033527789174682965,1.280130362716076,40
434,0.9981333227085839,0.05543287814565634,0.9978838747569284,8.661387210258803e-08,0.8094540486734687,0.5118908097346937,1.3631751271307374e-06,0.033527789174682965,1.280130362716076,40
435,0.9982755449383501,0.05534259186288881,0.9980265032749671,8.647279978576377e-08,0.814768249778396,0.5129536499556792,1.3631751271307374e-06,0.033527789174682965,1.280130362716076,40
436,0.9982195656022119,0.054473930705066044,0.9979744329140391,8.51155167266657e-08,0.8182098036267754,0.5136419607253551,1.3631751271307374e-06,0.033527789174682965,1.280130362716076,40
437,0.9982755307557429,0.05291991700550589,0.9980373911292182,8.268737032110296e-08,0.8219012012524816,0.5143802402504963,1.3631751271307374e-06,0.033527789174682965,1.280130362716076,40
438,0.9980960445593297,0.05197949536940713,0.9978621368301673,8.121796151469864e-08,0.8270790193768665,0.5154158038753733,1.3631751271307374e-06,0.033527789174682965,1.280130362716076,40
439,0.9980329872460155,0.050929962820587635,0.9978038024133229,7.957806690716818e-08,0.831269363698957,0.5162538727397914,1.3631751271307374e-06,0.033527789174682965,1.280130362716076,40
440,0.9981624060114077,0.04902598124428322,0.9979417890958084,7.660309569419254e-08,0.83468245857987,0.516936491715974,1.3631751271307374e-06,0.033527789174682965,1.280130362716076,40
441,0.9981528795564414,0.04831408510355592,0.9979354661734754,7.549075797430612e-08,0.8381899953808697,0.5176379990761739,1.3631751271307374e-06,0.033527789174682965,1.280130362716076,40
442,0.9982764379918049,0.04841094767941662,0.9980585887272475,7.564210574908847e-08,0.8424847990595576,0.5184969598119116,1.3631751271307374e-06,0.033527789174682965,1.280130362716076,40
443,0.998333664662061,0.04640897330371678,0.9981248242821943,7.251402078705747e-08,0.8449532407192152,0.518990648143843,1.3631751271307374e-06,0.033527789174682965,1.280130362716076,40
444,0.9980794387033918,0.04637148566469218,0.9978707670179007,7.245544635108154e-08,0.8493084488572669,0.5198616897714534,1.3631751271307374e-06,0.033527789174682965,1.280130362716076,40
445,0.9981187260937068,0.044833265201594176,0.9979169764002996,7.00519768774909e-08,0.854979621667195,0.520995924333439,1.3631751271307374e-06,0.033527789174682965,1.280130362716076,40
446,0.9981576904974823,0.04440946435636648,0.9979578479078787,6.938978805682262e-08,0.8586056407690201,0.521721128153804,1.3631751271307374e-06,0.033527789174682965,1.280130362716076,40
447,0.998282732187129,0.044129829391358066,0.9980841479548679,6.895285842399698e-08,0.8618348851737716,0.5223669770347543,1.3631751271307374e-06,0.033527789174682965,1.280130362716076,40
448,0.9984002574840642,0.042703003179375705,0.9982080939697571,6.672344246777454e-08,0.8664172563117027,0.5232834512623405,1.3631751271307374e-06,0.033527789174682965,1.280130362716076,40
449,0.9983469015031426,0.04178847666100768,0.9981588533581681,6.52944947828245e-08,0.8717430544887239,0.5243486108977448,1.3631751271307374e-06,0.033527789174682965,1.280130362716076,40
450,0.9983007532596058,0.030744951273997904,0.9981624009788728,4.8038986365621725e-08,0.8720503199474634,0.5244100639894926,6.815875635653687e-07,0.027629026118209467,2.4617283621614408,40
451,0.9981827631453687,0.030483863937074248,0.9980455857576519,4.7631037401678515e-08,0.8705683787037134,0.5241136757407426,6.815875635653687e-07,0.027629026118209467,2.4617283621614408,40
452,0.9982632612713337,0.030118377590647775,0.9981277285721758,4.705996498538715e-08,0.8739681231657656,0.524793624633153,6.815875635653687e-07,0.027629026118209467,2.4617283621614408,40
453,0.9981693118741961,0.029711694935319513,0.9980356092469872,4.642452333643674e-08,0.8773826417515275,0.5254765283503054,6.815875635653687e-07,0.027629026118209467,2.4617283621614408,40
454,0.9982248519518623,0.029232842504823126,0.9980933041605906,4.5676316413786136e-08,0.8789971917356237,0.5257994383471247,6.815875635653687e-07,0.027629026118209467,2.4617283621614408,40
455,0.9983002114693447,0.028530784033895702,0.9981718229411921,4.4579350052962036e-08,0.8816549897277227,0.5263309979455445,6.815875635653687e-07,0.027629026118209467,2.4617283621614408,40
456,0.9982420671450364,0.02784594515142019,0.998116760391855,4.350928929909404e-08,0.8840461130197997,0.5268092226039599,6.815875635653687e-07,0.027629026118209467,2.4617283621614408,40
457,0.9981752618890363,0.02811100064035649,0.9980487623861547,4.3923438500557015e-08,0.8854937083674966,0.5270987416734993,6.815875635653687e-07,0.027629026118209467,2.4617283621614408,40
458,0.9982170845394998,0.026887908209184384,0.9980960889525584,4.20123565768506e-08,0.8882141961288091,0.5276428392257618,6.815875635653687e-07,0.027629026118209467,2.4617283621614408,40
459,0.9981436383355804,0.02725637593282025,0.9980209846438827,4.2588087395031644e-08,0.8907065834866854,0.5281413166973371,6.815875635653687e-07,0.027629026118209467,2.4617283621614408,40
460,0.9982286857107056,0.026046005368382356,0.9981114786865478,4.069688338809743e-08,0.8936146467972628,0.5287229293594525,6.815875635653687e-07,0.027629026118209467,2.4617283621614408,40
461,0.99818196091167,0.02615965825737602,0.9980642424495118,4.087446602715003e-08,0.8948515121681766,0.5289703024336353,6.815875635653687e-07,0.027629026118209467,2.4617283621614408,40
462,0.9983409517240378,0.02530635337504737,0.9982270731338501,3.9541177148511514e-08,0.8964906100884897,0.529298122017698,6.815875635653687e-07,0.027629026118209467,2.4617283621614408,40
463,0.998162088977355,0.02534378919716287,0.9980480419259679,3.959967062056699e-08,0.8975841555400246,0.529516831108005,6.815875635653687e-07,0.027629026118209467,2.4617283621614408,40
464,0.998102161533861,0.024668386564736494,0.9979911537943197,3.854435400740077e-08,0.8992360485539556,0.5298472097107911,6.815875635653687e-07,0.027629026118209467,2.4617283621614408,40
465,0.998050622954025,0.024825865269337558,0.997938906560313,3.8790414483339934e-08,0.9006950822704575,0.5301390164540914,6.815875635653687e-07,0.027629026118209467,2.4617283621614408,40
466,0.9981113764691605,0.02463936520228629,0.9980004993257502,3.8499008128572324e-08,0.9037730696942933,0.5307546139388586,6.815875635653687e-07,0.027629026118209467,2.4617283621614408,40
467,0.9981847300270683,0.023688320538599258,0.9980781325846446,3.701300084156134e-08,0.9038891185993824,0.5307778237198765,6.815875635653687e-07,0.027629026118209467,2.4617283621614408,40
468,0.9982160722087836,0.0235398079251793,0.9981101430731203,3.678094988309266e-08,0.9058761954839035,0.5311752390967807,6.815875635653687e-07,0.027629026118209467,2.4617283621614408,40
469,0.9981823265521286,0.02307074093050036,0.9980785082179413,3.6048032703906815e-08,0.9073479585890838,0.5314695917178167,6.815875635653687e-07,0.027629026118209467,2.4617283621614408,40
470,0.9981489859479262,0.02306135021125076,0.9980452098719756,3.603335970507931e-08,0.907907306247306,0.5315814612494612,6.815875635653687e-07,0.027629026118209467,2.4617283621614408,40
471,0.9982493433473656,0.022597712019281263,0.9981476536432788,3.530892503012697e-08,0.9089020068967615,0.5317804013793523,6.815875635653687e-07,0.027629026118209467,2.4617283621614408,40
472,0.9982030310775991,0.02235767598534979,0.9981024215356651,3.493386872710904e-08,0.9104138503149071,0.5320827700629814,6.815875635653687e-07,0.027629026118209467,2.4617283621614408,40
473,0.9983491017867774,0.02165597213508067,0.9982516499121695,3.383745646106355e-08,0.9114915497662244,0.5322983099532449,6.815875635653687e-07,0.027629026118209467,2.4617283621614408,40
474,0.9983753408493503,0.021211219575684205,0.9982798903612597,3.314253058700657e-08,0.9130098475173918,0.5326019695034784,6.815875635653687e-07,0.027629026118209467,2.4617283621614408,40
475,0.9983838317002515,0.016098363950642614,0.9983113890624736,2.5153693672879085e-08,0.9149165969929582,0.5329833193985917,3.4079378178268436e-07,0.02592604186688373,2.5317106091426425,40
476,0.9983211491177261,0.015516955435152241,0.9982513228182679,2.4245242867425375e-08,0.9156919376596432,0.5331383875319287,3.4079378178268436e-07,0.02592604186688373,2.5317106091426425,40
477,0.9983171925228413,0.015449385180143667,0.9982476702895307,2.413966434397448e-08,0.9171533257461533,0.5334306651492307,3.4079378178268436e-07,0.02592604186688373,2.5317106091426425,40
478,0.9983098930967099,0.015261034602470747,0.9982412184409988,2.384536656636054e-08,0.9183211828550364,0.5336642365710073,3.4079378178268436e-07,0.02592604186688373,2.5317106091426425,40
